Timestamp,Sex,University,collage,Hour_fees,Grade,Year,Absence,teacher_interest,external_sources,Friends,Friends_Absence,Teams,University_Activities,Family_Issues
11/8/2023 22:18,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,No,Yes,Yes,No,Yes,Yes,No
11/8/2023 22:20,M,JU,Medicine,(45 - 80) JD,C,2,Yes,No,No,No,No,No,No,No
11/8/2023 22:20,M,IU,Allied Medical Sciences,(45 - 80) JD,B,3,No,Yes,Yes,Yes,No,No,No,No
11/8/2023 22:22,F,HU,Medicine,(45 - 80) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 22:23,F,HU,Natural Resources,(10 - 40) JD,B,1,No,Yes,No,No,No,No,No,No
11/8/2023 22:24,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,No,No,Yes,No,No
11/8/2023 22:25,F,WISE,Sharia,(10 - 40) JD,D,4,Yes,Yes,No,No,No,No,No,No
11/8/2023 22:25,F,HU,Medicine,(45 - 80) JD,A,1,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 22:25,M,JU,Business,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/8/2023 22:26,M,IU,Allied Medical Sciences,(45 - 80) JD,A,5,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 22:27,F,HU,Medicine,(80+) JD,A,1,Yes,No,Yes,No,Yes,No,Yes,No
11/8/2023 22:29,F,HU,Business,(10 - 40) JD,C,4,Yes,No,Yes,No,Yes,No,Yes,No
11/8/2023 22:30,F,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 22:31,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 22:32,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,Yes,No,No,No,No,No,No
11/8/2023 22:33,M,BAUM,Medicine,(80+) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:35,F,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 22:35,M,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 22:35,M,BAUM,Information Technology,(45 - 80) JD,D,2,Yes,No,No,No,Yes,Yes,Yes,No
11/8/2023 22:36,F,HU,Engineering,(45 - 80) JD,C,2,Yes,Yes,No,Yes,No,No,Yes,No
11/8/2023 22:39,F,HU,Literature,(45 - 80) JD,C,2,Yes,No,No,No,Yes,No,No,Yes
11/8/2023 22:39,F,HU,Business,(10 - 40) JD,C,2,No,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 22:40,F,HU,Arts and Design,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 22:40,F,HU,Business,(10 - 40) JD,C,4,No,No,No,No,Yes,No,No,No
11/8/2023 22:40,M,HU,Engineering,(10 - 40) JD,C,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 22:41,F,HU,Engineering,(10 - 40) JD,C,2,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 22:41,M,JU,Pharmacy,(80+) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:41,M,HU,Tourism,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 22:42,F,HU,Educational Sciences,(10 - 40) JD,B,2,No,No,No,No,Yes,No,No,No
11/8/2023 22:44,F,JU,Dentistry,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:47,M,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No
11/8/2023 22:47,F,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 22:47,M,GJU,Information Technology,(80+) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:47,F,HU,Medicine,(80+) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 22:48,F,JU,Foreign Languages,(45 - 80) JD,C,2,No,No,No,Yes,Yes,No,No,Yes
11/8/2023 22:49,M,JU,Pharmacy,(45 - 80) JD,B,3,Yes,No,No,Yes,No,No,No,No
11/8/2023 22:50,F,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 22:50,F,HU,Medicine,(80+) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 22:50,M,HU,Medicine,(80+) JD,A,1,No,No,No,Yes,Yes,No,No,No
11/8/2023 22:51,M,HU,Medicine,(80+) JD,A,1,No,Yes,No,No,Yes,No,No,No
11/8/2023 22:51,F,HU,Medicine,(80+) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 22:51,F,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 22:51,F,BAUM,Medicine,(80+) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 22:51,M,HU,Medicine,(80+) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 22:53,M,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 22:55,M,JU,Information Technology,(80+) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:55,F,HU,Childhood,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 22:56,M,HU,Engineering,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 22:56,M,JU,Pharmacy,(10 - 40) JD,C,3,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 22:57,M,PSUT,Information Technology,(80+) JD,C,2,No,Yes,No,Yes,No,Yes,Yes,No
11/8/2023 22:58,F,PSUT,Information Technology,(80+) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 22:58,M,HU,Business,(10 - 40) JD,B,2,No,Yes,No,No,No,No,No,No
11/8/2023 22:59,M,HU,Information Technology,(45 - 80) JD,A,2,No,No,No,No,No,No,No,No
11/8/2023 22:59,M,JU,Pharmacy,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 22:59,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 22:59,F,JU,Pharmacy,(80+) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 23:05,F,IU,Allied Medical Sciences,(45 - 80) JD,C,3,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 23:06,F,HU,Literature,(10 - 40) JD,C,2,No,Yes,No,No,No,No,No,No
11/8/2023 23:10,F,JU,Foreign Languages,(45 - 80) JD,B,5,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 23:11,F,HU,Engineering,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 23:13,F,HU,Natural Resources,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 23:14,F,HU,Business,(45 - 80) JD,C,4,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 23:15,M,BAUM,Business,(10 - 40) JD,B,2,No,Yes,No,No,No,No,No,Yes
11/8/2023 23:16,M,HTU,Engineering,(45 - 80) JD,A,1,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 23:19,F,HU,Information Technology,(45 - 80) JD,B,4,No,Yes,Yes,No,No,No,No,No
11/8/2023 23:20,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 23:21,M,HU,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 23:21,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 23:24,M,JU,Pharmacy,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 23:26,M,HU,Engineering,(10 - 40) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 23:27,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,No,No,Yes,Yes
11/8/2023 23:27,M,AAB,Business,(10 - 40) JD,B,4,No,Yes,No,No,No,No,No,No
11/8/2023 23:27,F,HU,Natural Resources,(10 - 40) JD,B,2,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 23:27,M,HU,Information Technology,(45 - 80) JD,C,4,Yes,No,Yes,Yes,No,No,No,No
11/8/2023 23:31,F,HU,Literature,(10 - 40) JD,A,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
11/8/2023 23:41,M,JUST,Pharmacy,(10 - 40) JD,D,2,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 23:42,M,HU,Medicine,(80+) JD,A,5,Yes,Yes,Yes,No,No,No,Yes,No
11/8/2023 23:47,M,AMAU,Arts and Design,(80+) JD,B,1,No,No,No,Yes,No,No,No,No
11/8/2023 23:47,M,HU,Business,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 23:56,M,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 23:56,M,BAUM,Business,(10 - 40) JD,D,3,No,Yes,Yes,No,Yes,No,Yes,No
11/8/2023 23:57,F,HU,Information Technology,(45 - 80) JD,A,5,Yes,No,No,No,Yes,No,No,No
11/9/2023 0:03,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 0:11,M,HTU,Engineering,(45 - 80) JD,A,1,No,No,No,No,Yes,No,No,No
11/9/2023 0:16,M,BAUM,Science,(45 - 80) JD,D,2,Yes,Yes,No,No,No,Yes,Yes,No
11/9/2023 0:19,F,HU,Engineering,(10 - 40) JD,C,4,Yes,Yes,No,No,Yes,Yes,No,No
11/9/2023 0:20,M,PSUT,Business,(80+) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 0:22,M,BAUM,Nursing,(10 - 40) JD,D,1,No,Yes,No,Yes,No,No,Yes,No
11/9/2023 0:38,F,IU,Allied Medical Sciences,(45 - 80) JD,A,1,No,No,No,No,Yes,No,No,No
11/9/2023 0:41,M,BAUM,Medicine,(80+) JD,C,4,No,Yes,Yes,Yes,No,No,No,No
11/9/2023 0:46,M,HU,Medicine,(80+) JD,C,3,Yes,No,Yes,No,Yes,No,No,No
11/9/2023 0:49,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 0:51,M,AAB,Engineering,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/9/2023 0:53,F,HU,Science,(10 - 40) JD,B,4,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 0:53,M,YU,Literature,(45 - 80) JD,B,1,No,Yes,No,No,No,No,No,No
11/9/2023 0:54,F,BAUM,Childhood,(45 - 80) JD,D,2,No,No,No,No,Yes,No,No,No
11/9/2023 0:54,F,JUST,Allied Medical Sciences,(45 - 80) JD,B,2,No,No,No,No,Yes,Yes,No,No
11/9/2023 0:54,F,JUST,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 0:55,F,JUST,Engineering,(10 - 40) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 0:56,M,AAU,Information Technology,(10 - 40) JD,B,1,Yes,Yes,No,No,No,No,No,No
11/9/2023 0:57,F,JUST,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 0:58,F,JUST,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,No,Yes,No,No
11/9/2023 0:59,M,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 1:00,F,JUST,Engineering,(10 - 40) JD,B,2,No,No,No,No,Yes,No,No,No
11/9/2023 1:00,F,JUST,Information Technology,(45 - 80) JD,B,3,No,Yes,No,No,Yes,No,No,Yes
11/9/2023 1:01,M,HTU,Mathematics,(10 - 40) JD,D,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 1:01,M,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 1:02,F,UOP,Dentistry,(80+) JD,A,1,No,No,No,No,Yes,No,No,No
11/9/2023 1:02,F,BAUM,Science,(45 - 80) JD,C,2,No,No,No,No,No,No,No,No
11/9/2023 1:12,M,HU,Information Technology,(45 - 80) JD,C,4,No,No,No,No,Yes,Yes,No,No
11/9/2023 1:13,M,ZU,Nursing,(10 - 40) JD,A,1,No,No,No,Yes,No,No,No,No
11/9/2023 1:19,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,No,No,No,Yes
11/9/2023 1:23,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,No,Yes,No,Yes,No
11/9/2023 1:32,M,esrs.unrwa,Business,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 1:35,F,esrs.unrwa,Educational Sciences,(10 - 40) JD,A,1,No,Yes,No,No,No,No,Yes,No
11/9/2023 1:36,F,esrs.unrwa,Business,(10 - 40) JD,B,2,No,No,Yes,No,No,Yes,No,No
11/9/2023 1:40,F,esrs.unrwa,Literature,(10 - 40) JD,B,4,No,Yes,No,No,No,No,No,No
11/9/2023 1:46,M,WISE,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 1:51,M,IU,Allied Medical Sciences,(45 - 80) JD,B,3,No,Yes,No,No,No,No,No,No
11/9/2023 1:56,F,BAUM,Business,(10 - 40) JD,A,2,Yes,Yes,No,No,No,No,Yes,No
11/9/2023 1:57,M,WISE,Information Technology,(45 - 80) JD,C,4,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 1:57,F,WISE,Information Technology,(45 - 80) JD,A,4,Yes,Yes,Yes,Yes,No,No,Yes,Yes
11/9/2023 1:59,F,WISE,Business,(10 - 40) JD,D,2,Yes,No,No,Yes,Yes,No,Yes,Yes
11/9/2023 2:00,F,JUST,Information Technology,(10 - 40) JD,A,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 2:02,F,WISE,Information Technology,(45 - 80) JD,A,4,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 2:11,M,WISE,Information Technology,(45 - 80) JD,C,4,No,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 2:13,F,IU,Allied Medical Sciences,(45 - 80) JD,C,3,No,No,No,No,No,No,No,No
11/9/2023 2:13,M,JUST,Engineering,(10 - 40) JD,B,3,No,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 2:43,F,WISE,Information Technology,(45 - 80) JD,A,1,No,Yes,Yes,No,No,No,Yes,No
11/9/2023 2:45,F,HU,Business,(10 - 40) JD,C,2,No,No,No,Yes,Yes,No,No,No
11/9/2023 3:17,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 3:29,M,HU,Science,(45 - 80) JD,C,2,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 3:30,F,HU,Information Technology,(45 - 80) JD,C,5,Yes,Yes,Yes,Yes,No,Yes,Yes,No
11/9/2023 3:31,F,AAB,Foreign Languages,(10 - 40) JD,B,2,Yes,No,No,No,No,No,Yes,No
11/9/2023 3:46,F,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 4:29,F,esrs.unrwa,Business,(10 - 40) JD,D,2,Yes,Yes,No,No,No,No,No,No
11/9/2023 4:42,M,JUST,Pharmacy,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No
11/9/2023 4:58,M,HU,Information Technology,(80+) JD,D,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/9/2023 6:01,F,JU,Medicine,(45 - 80) JD,B,3,No,Yes,No,Yes,No,No,No,No
11/9/2023 6:10,F,BAUM,Engineering,(45 - 80) JD,C,3,No,Yes,Yes,No,No,No,No,Yes
11/9/2023 6:19,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 6:22,F,JUST,Science,(10 - 40) JD,B,3,No,No,No,No,Yes,No,No,No
11/9/2023 6:30,F,esrs.unrwa,Pharmacy,(10 - 40) JD,A,1,No,No,No,No,Yes,No,No,No
11/9/2023 6:31,F,esrs.unrwa,Dentistry,(10 - 40) JD,A,1,No,No,Yes,Yes,Yes,Yes,No,Yes
11/9/2023 6:38,M,HU,Business,(10 - 40) JD,C,3,No,No,Yes,Yes,Yes,No,No,Yes
11/9/2023 6:40,F,esrs.unrwa,Allied Medical Sciences,(10 - 40) JD,A,2,Yes,Yes,No,Yes,Yes,No,No,Yes
11/9/2023 6:53,M,HU,Natural Resources,(10 - 40) JD,B,3,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 6:55,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,No,Yes,Yes,Yes,No
11/9/2023 6:55,F,esrs.unrwa,Nursing,(10 - 40) JD,A,1,Yes,No,No,No,No,No,Yes,No
11/9/2023 6:57,F,esrs.unrwa,Allied Medical Sciences,(10 - 40) JD,B,2,No,No,No,No,Yes,No,No,No
11/9/2023 7:27,F,BAUM,Nursing,(10 - 40) JD,C,2,No,Yes,No,No,No,No,No,No
11/9/2023 7:30,F,AAB,Foreign Languages,(10 - 40) JD,C,2,Yes,No,No,No,No,No,No,Yes
11/9/2023 7:37,F,JUST,Science,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 7:41,F,HU,Childhood,(10 - 40) JD,C,2,Yes,Yes,No,No,No,No,No,No
11/9/2023 7:45,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,No,No,No,Yes,Yes,No
11/9/2023 7:47,M,JU,Medicine,(10 - 40) JD,C,1,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 7:47,M,IU,Allied Medical Sciences,(45 - 80) JD,A,3,No,Yes,No,No,No,No,No,No
11/9/2023 7:48,M,WISE,Information Technology,(45 - 80) JD,B,6,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 7:56,F,esrs.unrwa,Allied Medical Sciences,(10 - 40) JD,A,2,No,Yes,No,Yes,Yes,No,No,No
11/9/2023 8:01,M,ZUJ,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 8:05,F,BAUM,Nursing,(10 - 40) JD,B,1,No,Yes,No,Yes,No,No,Yes,No
11/9/2023 8:12,M,HU,Business,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/9/2023 8:18,F,JUST,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 8:20,M,HU,Engineering,(10 - 40) JD,B,5,Yes,Yes,No,Yes,Yes,No,No,No
11/9/2023 8:20,F,HU,Natural Resources,(10 - 40) JD,D,4,Yes,No,No,No,Yes,No,No,Yes
11/9/2023 8:31,F,esrs.unrwa,Business,(10 - 40) JD,A,2,No,No,No,No,Yes,No,No,No
11/9/2023 8:33,M,HU,Information Technology,(45 - 80) JD,B,2,No,Yes,Yes,Yes,No,Yes,No,No
11/9/2023 8:36,M,JUST,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/9/2023 9:03,F,esrs.unrwa,Information Technology,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/9/2023 9:09,M,HU,Engineering,(10 - 40) JD,C,3,No,No,Yes,No,No,No,No,No
11/9/2023 9:20,F,WISE,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 9:21,F,esrs.unrwa,Literature,(10 - 40) JD,B,2,No,Yes,No,No,Yes,Yes,Yes,Yes
11/9/2023 9:28,F,esrs.unrwa,Business,(10 - 40) JD,A,7,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 9:29,F,esrs.unrwa,Business,(10 - 40) JD,B,2,No,Yes,No,No,No,No,No,Yes
11/9/2023 9:35,F,JUST,Information Technology,(45 - 80) JD,C,3,Yes,Yes,No,No,No,Yes,Yes,No
11/9/2023 9:45,F,IU,Allied Medical Sciences,(45 - 80) JD,B,2,No,Yes,Yes,Yes,No,No,Yes,No
11/9/2023 9:48,F,AAB,Foreign Languages,(45 - 80) JD,B,2,Yes,Yes,No,No,No,Yes,Yes,Yes
11/9/2023 9:50,F,AAB,Foreign Languages,(45 - 80) JD,B,2,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 9:51,F,esrs.unrwa,Business,(10 - 40) JD,C,2,No,Yes,No,No,No,No,Yes,No
11/9/2023 9:52,F,JUST,Dentistry,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 9:57,F,WISE,Information Technology,(45 - 80) JD,B,4,No,Yes,No,No,No,No,No,No
11/9/2023 9:59,F,esrs.unrwa,Business,(80+) JD,B,2,Yes,No,No,Yes,No,Yes,Yes,No
11/9/2023 10:00,F,esrs.unrwa,Business,(80+) JD,B,2,Yes,No,No,Yes,No,Yes,Yes,Yes
11/9/2023 10:04,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,No,Yes,No,No,No,No
11/9/2023 10:05,M,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/9/2023 10:05,F,YU,Pharmacy,(45 - 80) JD,A,4,Yes,Yes,Yes,No,Yes,Yes,No,No
11/9/2023 10:05,F,YU,Pharmacy,(45 - 80) JD,A,4,No,No,No,No,Yes,Yes,No,No
11/9/2023 10:06,F,jadara,Pharmacy,(80+) JD,D,4,Yes,Yes,Yes,No,Yes,No,No,No
11/9/2023 10:08,M,YU,Information Technology,(45 - 80) JD,A,1,Yes,Yes,Yes,No,Yes,No,Yes,No
11/9/2023 10:10,F,JUST,Information Technology,(45 - 80) JD,B,4,No,No,No,No,Yes,No,Yes,No
11/9/2023 10:14,F,AAB,Rights,(10 - 40) JD,D,3,Yes,Yes,Yes,Yes,No,No,No,Yes
11/9/2023 10:22,F,HU,Information Technology,(45 - 80) JD,A,4,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 10:23,F,HU,Nursing,(10 - 40) JD,A,1,Yes,No,Yes,Yes,Yes,No,No,No
11/9/2023 10:24,F,HU,Information Technology,(45 - 80) JD,B,4,No,Yes,Yes,No,No,No,No,No
11/9/2023 10:25,M,PSUT,Business,(80+) JD,C,3,No,No,No,No,No,No,No,No
11/9/2023 10:29,M,esrs.unrwa,Nursing,(10 - 40) JD,B,2,No,Yes,No,Yes,No,Yes,Yes,No
11/9/2023 10:30,F,HU,Information Technology,(45 - 80) JD,B,4,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 10:33,F,esrs.unrwa,Information Technology,(10 - 40) JD,A,2,No,Yes,No,No,Yes,Yes,Yes,No
11/9/2023 10:35,M,JU,Medicine,(80+) JD,B,1,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 10:35,F,AAB,Information Technology,(10 - 40) JD,D,2,Yes,No,No,No,Yes,No,No,No
11/9/2023 10:38,F,HU,Information Technology,(45 - 80) JD,B,3,No,No,No,No,Yes,No,No,No
11/9/2023 10:47,F,AAB,Foreign Languages,(10 - 40) JD,C,1,No,Yes,No,No,No,No,No,No
11/9/2023 10:54,F,esrs.unrwa,Information Technology,(10 - 40) JD,B,1,No,No,No,No,No,No,No,Yes
11/9/2023 10:58,F,HU,Literature,(10 - 40) JD,A,3,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 11:01,M,JUST,Allied Medical Sciences,(45 - 80) JD,B,3,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 11:01,F,esrs.unrwa,Business,(10 - 40) JD,B,2,No,No,No,No,No,Yes,No,No
11/9/2023 11:01,F,YU,Allied Medical Sciences,(10 - 40) JD,B,2,Yes,No,No,Yes,Yes,No,No,No
11/9/2023 11:08,M,MU,Medicine,(45 - 80) JD,A,3,Yes,Yes,No,No,Yes,No,No,No
11/9/2023 11:10,M,MU,Medicine,(80+) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 11:13,M,HTU,Engineering,(45 - 80) JD,B,1,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 11:17,M,WISE,Information Technology,(45 - 80) JD,C,4,Yes,Yes,No,No,Yes,No,Yes,No
11/9/2023 11:18,F,esrs.unrwa,Business,(10 - 40) JD,A,1,Yes,Yes,No,Yes,No,No,No,Yes
11/9/2023 11:19,F,AAB,Educational Sciences,(10 - 40) JD,C,1,No,Yes,No,No,Yes,No,No,No
11/9/2023 11:24,M,MU,Educational Sciences,(10 - 40) JD,B,3,Yes,Yes,No,Yes,No,No,No,No
11/9/2023 11:26,F,HU,Pharmacy,(45 - 80) JD,A,2,Yes,No,Yes,No,No,No,No,No
11/9/2023 11:31,M,WISE,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,No,No,Yes,Yes,No
11/9/2023 11:33,F,JU,Information Technology,(80+) JD,D,2,Yes,Yes,Yes,No,No,Yes,No,No
11/9/2023 11:39,M,HU,Literature,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/9/2023 11:39,M,JUST,Engineering,(10 - 40) JD,B,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes
11/9/2023 11:40,M,JU,Tourism,(10 - 40) JD,B,2,No,Yes,Yes,No,Yes,No,No,No
11/9/2023 11:41,F,esrs.unrwa,Pharmacy,(10 - 40) JD,B,2,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 11:42,M,JU,Tourism,(10 - 40) JD,B,2,No,Yes,No,No,Yes,No,No,No
11/9/2023 11:49,M,MU,Medicine,(80+) JD,B,3,No,No,No,No,No,No,No,No
11/9/2023 11:49,F,BAUM,Business,(10 - 40) JD,C,2,No,No,No,No,Yes,No,Yes,Yes
11/9/2023 11:50,F,AAB,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/9/2023 11:54,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,Yes,Yes,No
11/9/2023 11:55,F,ASU,Arts and Design,(45 - 80) JD,A,2,No,Yes,No,Yes,No,No,Yes,No
11/9/2023 11:57,F,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 11:58,F,ASU,Literature,(45 - 80) JD,B,2,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 11:59,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,Yes,No,No,No,No,No
11/9/2023 12:00,F,ASU,Business,(45 - 80) JD,C,3,Yes,Yes,No,Yes,Yes,No,Yes,No
11/9/2023 12:00,F,JUST,Engineering,(45 - 80) JD,B,2,No,Yes,Yes,Yes,No,No,Yes,Yes
11/9/2023 12:02,F,ASU,Literature,(45 - 80) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/9/2023 12:03,F,YU,Pharmacy,(45 - 80) JD,A,4,No,No,No,No,Yes,Yes,No,No
11/9/2023 12:07,F,esrs.unrwa,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/9/2023 12:08,F,HU,Information Technology,(45 - 80) JD,C,4,No,Yes,No,Yes,Yes,No,No,No
